UNIT_COST,CONSUMER_EXTRA_BENEFIT,BALANCEDEDMODE_ATTR,DISPLAY-RANK,BENEFITS_16,RECHARGENAME_ATTR,BENEFITS_11,BENEFITS_10,BENEFITS_13,BENEFITS_12,BENEFITS_15,BENEFITS_14,UP_SELL,DATAUSAGE_ATTR,WEB-SELLABLE,ManufacturerName,READ_MORE,PROMO_ID,ITEM_ID,CONSUMER_SUB_CATEGORY,PROMOTION_TITLE_2,WEB_EXCLUSIVE_BENEFIT,CGRP_START_RANGE,RECHARGE_SUBTYPE,CONSUMER_PRODUCT_DESCRIPTION,WEB-VALIDITY,ETOPUPTYPE_ATTR,CONSUMER_PRODUCT_CATEGORY,OPEN_MARKET_FLAG,PRODUCT-SUB-CATEGORY,HOMEPAGE_DISPLAY_RANK,ONLINE_RECHARGE_FLAG,PROMOTION_TITLE,AUTO_RECHARGE_FLAG,CROSS_SELL,ETOPUP_SUBTYPE,ROAMING_TYPE,CESS,PRODUCT-NAME,IS_HARMONIZED,VOUCHER_COUNT,VOICE_LINE_2,INTENT_TYPE,APP-SELLABLE,VOICE_LINE_1,DEVICETYPE_ATTR,CONSUMER_PROMOTION,SERVICEVALIDITY_ATTR,TALKTIME_ATTR,PRODUCT-RATING,CROSS_SELL_CAPTION,APP_EXCLUSIVE_BENEFIT,TARGETED_CAMPAIGN,PRODUCT-CATEGORY,SRSUBTYPE_ATTR,RECCID_ATTR,HOMEPAGE_DISPLAY_FLAG,RECHARGEID_ATTR,STATUS,SGST,DATA_LINE_2,UP_SELL_CAPTION,COUNTRY,DATA_LINE_1,VOUCHER_AMOUNT,VOICE_PACK_TYPE,NEO_GOLD_PROD_CAT,WEB_SUB_CATEGORY_2,RETAILER_PRODUCT_DESCRIPTION,SERVICE_VALIDITY,SMS_COUNT_ATTR,WEB-EXCLUSIVE,VALIDITY_ATTR,BENEFITS_1,BENEFITS_2,NETWORKTYPE_ATTR,CHANNEL_ATTR,STATECODE_ATTR,OFFERTYPE_ATTR,BENEFITS_5,BENEFITS_6,BENEFITS_3,CGST,BENEFITS_4,RETAILER_EXTRA_BENEFIT,BENEFITS_9,SMS_LINE_1,SMS_LINE_2,BENEFITS_7,BENEFITS_8,TALKTIME_LINE_1,TALKTIME_LINE_2,NEO-SELLABLE,TOPFIVE_ATTR,RETAILER_PROMOTION,GST,COMBO_TYPE_ATTR,VOUCHER_ENABLED,PRODUCT-MKT-DESC,ACCESSFEE_ATTR,validity_days,cost_per_day
408,,false,19,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,61440,1,ETOPUP,"28 Day SonyLIV subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 28 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",,MH_0014_408_MH_0014_408,,,,408,Talktime,"SonyLIV Subscription for 28 Days. Post daily quota usage, data speed will be upto 64Kbps & SMS charging will be Re 1 local & Re 1.5 national per SMS",28 Days,Bonus card,,Y,,6,Y,Premium Pack - Includes Sony Liv,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_408,SUCCESS,,,,,2GB/Day,,local+STD,,,28 Day SonyLIV Subscription #Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,28,"Get 28 days access to Sony LIV Mobile and enjoy online streaming of exclusive Sony Liv originals, regional & international content, Live TV & News, kids content & more",,,POWERHOUR,MH,truly unlimited calls~~28 days of SonyLIV mobile~~weekend data rollover#Premium Pack - Includes Sony Liv,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,62.24,voice+internet,,"28 Day SonyLIV subscription; 2 GB/Day + Unlimited Calls + 100 SMS/Day. Pack Validity - 28 Days. Enjoy Night data without limits from 12am to 6am! Carry Mon-Fri s unused data into Sat-Sun. Up to 2GB of backup Data every month at no extra Cost!   Post daily quota usage, data speed will be upto 64Kbps. Post daily 100 SMS limit charging will be Re 1 local  Re 1.5 STD per SMS",345.76,28.0,14.571428571428571
409,,false,19,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Claim via ViApp",,,,71680,1,ETOPUP,"Get 2.5 GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days.  Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",,MH_0014_409_MH_0014_409,,,,409,Talktime,"Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",28 Days,Bonus card,,Y,,,Y,High Daily Data,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,Y#Y,Unlimited,Unlimited_DD,,Y,MH_0014_409,SUCCESS,,,,,2.5GB/Day,,local+STD,,,Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,28,,,,POWERHOUR,MH,truly unlimited calls~~weekend data rollover#High Daily Data,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,62.39,voice+internet,,"Get 2.5 GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days.  Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",346.61,28.0,14.607142857142858
48,,false,1,,Data 6GB,,,,,,,,6144,1,ETOPUP,"6GB Data, Pack Validity for 3 days ; No Service Validity",,MH_0014_48_MH_0014_48,,,,48,Data,ADD-ON Data pack- 6GB for 3 days. NO Service Validity. No Outgoing SMS.,3 Days,Internet pack,,Y,,,Y,,0,,,,,Data,Y,,,,1,,,,0,0,,,,N#N,Internet,,,Y,MH_0014_48,SUCCESS,,,,,6GB,,,,,ADD-ON Data pack- Get 6GB (3GB + extra 3GB) for 3 days. Limited period offer. No Service Validity. No Outgoing SMS. You can recharge with this plan and get the same benefits of the earlier Rs. 39 Pack.,N,,,3,,,4G,,MH,Data Pack~~no service validity~~no outgoing SMS#Double Data - 3GB + 3GB,,,,,,,,,,,,,,,,,7.32,,,"6GB Data, Pack Validity for 3 days ; No Service Validity",40.68,3.0,16.0
449,,false,13,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Claim via ViApp",,,,86016,1,ETOPUP,"Get 3GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS. Extra 2 days validity offer applicable only on recharges from Vi App & Website.",,MH_0014_449_MH_0014_449,,,,449,Talktime,"Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS. Extra 2 days validity offer applicable only on recharges from Vi App.",28 Days,Bonus card,,Y,,,Y,Only On Vi App & Web - Extra 2 days Validity,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_449,SUCCESS,,,,,3GB/Day,,local+STD,,,Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,28,,,,POWERHOUR,MH,truly unlimited calls~~weekend data rollover#Only On Vi App & Web - Extra 2 days Validity,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,68.49,voice+internet,,"Get 3GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",380.51,28.0,16.035714285714285
495,,false,6,,IR 495,,,,,,,,0,1,ETOPUP,Get 50 Minutes outgoing (Local + To India) & Incoming calls when roaming in 104 countries. Valid for 30 days. T&C Apply.,,MH_0014_495_MH_0014_495,Roaming,,,495,,,30 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,30 Days,0,,,,N#N,Roaming,,,Y,MH_0014_495,SUCCESS,,,,,,,,,,"Get FREE 50 mins outgoing and incoming calls when roaming abroad 104 countries. Validity 30 days. T&C Apply. To check the list of the countries, Please visit My Vi App or website.",Y,,,30,,,,,MH,,,,,,,,,,,,,,,,,,75.51,,,,419.49,30.0,16.5
33,,false,5,,Data 2GB,,,,,,,,2048,1,ETOPUP,"2GB Data, Pack Validity for 2 days ; No Service Validity",,MH_0014_33_MH_0014_33,,,,33,Data,ADD-ON Data pack- 2GB for 2 days. NO Service Validity. No Outgoing SMS.,2 Days,Internet pack,,Y,,,Y,,0,,,,,Data,Y,,,,1,,,,0,0,,,,N#N,Internet,,,Y,MH_0014_33,SUCCESS,,,,,2GB,,,,,ADD-ON Data pack- 2GB for 2 days. NO Service Validity. No Outgoing SMS. You can recharge with this plan and get the same benefits of the earlier Rs. 29 pack.,N,,,2,,,4G,,MH,Data Pack~~no service validity~~no outgoing SMS,,,,,,,,,,,,,,,,,5.03,,,"2GB Data, Pack Validity for 2 days ; No Service Validity",27.97,2.0,16.5
469,,false,19,,Unlimited Calls + Data,"Get 3 Months access to Disney+ Hotstar Mobile & enjoy online streaming of exclusive TV shows, serials, live sports, dubbed Hollywood movies",,,"Up to 2GB of backup Data every month, at no extra cost. Claim via ViApp",,,,76800,1,ETOPUP,"Get 3 Months Disney+ Hotstar Mobile subscription +2.5 GB/Day + Unlimited Calls + 100 SMS/Day for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",,MH_0014_469_MH_0014_469,,,,469,Talktime,"Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",28 Days,Bonus card,,Y,,,Y,,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_469,SUCCESS,,,,,2.5GB/Day,,local+STD,,,3 months Disney+ Hotstar Mobile subscription #Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day. You can recharge with this plan and get the same benefits of the earlier Rs. 399 plan,Y,,,28,,,,POWERHOUR,MH,truly unlimited calls~~3 months of Disney + Hotstar mobile~~weekend data rollover,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,71.54,voice+internet,,"Get 3 Months Disney+ Hotstar Mobile subscription +2.5 GB/Day + Unlimited Calls + 100 SMS/Day for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",397.46,28.0,16.75
1198,,false,19,Netflix Basic subscription (TV�+ Mobile) for 70 days,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Claim via ViApp",,,,107520,1,ETOPUP,"Netflix Basic subscription for 70 Days. Get 2 GB/Day + Unlimited Calls + 100 SMS/Day valid for 70 Days.  Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",,MH_0014_1198_MH_0014_1198,,,,1198,Talktime,Post daily SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.,70 Days,Bonus card,,Y,,4,Y,Premium Pack - Includes Netflix,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,70 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_1198,SUCCESS,,,,,2GB/Day,,local+STD,,,Get 70 days of Netflix Basic subscription (Access to HD videos on 1 device) #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,70,,,,POWERHOUR,MH,Truly unlimited calls~~70 days of Netflix Basic#Premium Pack - Includes Netflix,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,182.75,voice+internet,,"Netflix Basic subscription for 70 Days. Get 2 GB/Day + Unlimited Calls + 100 SMS/Day valid for 70 Days.  Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",1015.25,70.0,17.114285714285714
1599,,false,19,Netflix Basic subscription (TV�+ Mobile) for 84 days,Unlimited Calls + Data,,,,,,,,215040,1,ETOPUP,"Netflix Basic subscription for 84 Days. Get 2.5 GB/Day + Unlimited Calls + 100 SMS/Day valid for 84 Days.  Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",,MH_0014_1599_MH_0014_1599,,,,1599,Talktime,Post daily SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.,84 Days,Bonus card,,Y,,,Y,Premium Pack - Includes Netflix,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,84 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_1599,SUCCESS,,,,,2.5GB/Day,,local+STD,,,Get 84 days of Netflix Basic subscription (Access to HD videos on 1 device) #Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,84,,,,POWERHOUR,MH,Truly unlimited calls~~84 days of Netflix Basic#Premium Pack - Includes Netflix,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,243.92,voice+internet,,"Netflix Basic subscription for 84 Days. Get 2.5 GB/Day + Unlimited Calls + 100 SMS/Day valid for 84 Days.  Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",1355.08,84.0,19.035714285714285
539,,false,10,,Unlimited Calls + Data,,,,"Up to 2GB of backup Data every month, at no extra cost. Dial 121249 or claim via ViApp",,,,114688,1,ETOPUP,"Get 4 GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",,MH_0014_539_MH_0014_539,,,,539,Talktime,"Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",28 Days,Bonus card,,Y,,,Y,,0,,combo,,,Truly Unlimited,Y,,Calls,,1,Truly Unlimited,,Weekend Roll over is a data saver functionality wherein unused daily data quota from the weekdays is accumulated and is made available for use only on the weekends i.e. Saturday & Sunday,28 Days,0,,,,N#Y,Unlimited,Unlimited_DD,,Y,MH_0014_539,SUCCESS,,,,,4GB/Day,,local+STD,,,Exclusive - Vi Hero Unlimited #12am to 6am Unlimited Data #Carry unused Data from Mon-Fri into the weekend #Up to 2 GB backup data/month #Truly Unlimited Local & National Calls + 100 SMS/Day,Y,,,28,,,,POWERHOUR,MH,truly unlimited calls~~weekend data rollover,,,"Surf, stream, share all you want from 12 midnight to 6am without pack deduction, at no extra cost!",,,,Weekend Data Rollover,100 SMS/Day,,,,,,,,,82.22,voice+internet,,"Get 4 GB/Day + Unlimited Calls + 100 SMS/Day valid for 28 Days. Enjoy unlimited Night data from 12am to 6am! Carry Mon-Fri unused data into Sat-Sun. 2GB of backup Data every month at no extra Cost! Post daily quota, data speed will be upto 64Kbps. Post daily  SMS quota charges applicable at Rs 1/1.5 for Local/STD SMS.",456.78,28.0,19.25
22,,false,2,,Data 1GB,,,,,,,,1024,1,ETOPUP,Get 1GB Data for 1 day (Expires at 11-59 PM). No service validity.,,MH_0014_22_MH_0014_22,,,,22,Data,ADD-ON Data pack- 1GB for 1 Day (Expires at 11-59 PM). NO Service Validity. No Outgoing SMS.,1 Day,Internet pack,,Y,,,Y,,0,,,,,Data,Y,,,,1,,,,0,0,,,,N#N,Internet,,,Y,MH_0014_22,SUCCESS,,,,,1GB,,,,,ADD-ON Data pack- 1GB for 1 Day (Expires at 11-59 PM). NO Service Validity. No Outgoing SMS. You can recharge with this plan and get the same benefits of the earlier Rs. 19 pack.,N,,,1,,,4G,,MH,Data Pack~~pack expires at midnight~~no service validity,,,,,,,,,,,,,,,,,3.36,,,Get 1GB Data for 1 day (Expires at 11-59 PM). No service validity.,18.64,1.0,22.0
49,,false,12,,Super Day,,,,,,,,20480,1,ETOPUP,Get 20 GB Data for 1 Day (Expires at 11-59 PM). No service validity. No outgoing SMS,,MH_0014_49_MH_0014_49,,,,49,Data,Get 20 GB Data for 1 Day (Expires at 11-59 PM). No service validity. No outgoing SMS,1 Day,Internet pack,,Y,,,Y,,0,,,,,Data,Y,,,,1,,,,0,0,,,,N#N,Internet,,,Y,MH_0014_49,SUCCESS,,,,,20GB,,,,,Get 20 GB Data for 1 Day (Expires at 11-59 PM). No service validity. No outgoing SMS. You can recharge with this plan and get the same benefits of the earlier Rs. 49 Pack.,N,,,1,,,4G,,MH,pack expires at midnight~~no service validity~~no outgoing SMS#Cricket Offer- 20GB Data for 1 Day,,,,,,,,,,,,,,,,,9.00,,,Get 20 GB Data for 1 Day (Expires at 11-59 PM). No service validity. No outgoing SMS,50.00,1.0,49.0
2388,,false,1,,IR 2388,,,,,,,,4096,1,ETOPUP,"Get FREE 300 Minutes Outgoing (Local + To India) and Incoming Calls + 4 GB Data when roaming in Saudi Arabia, UAE & Iraq. Pack valid for 40 days. T&C Apply",,MH_0014_2388_MH_0014_2388,Roaming,,,2388,,"Get FREE INCOMING CALLS + 300 mins outgoing Min + 4GB Data when roaming abroad in Saudi, UAE & Iraq. Validity 40 days. T&C Apply. Call rates Rs 10/Min, Data rates 10/MB post the free quota.",40 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,40 Days,0,,,,N#N,Roaming,,,Y,MH_0014_2388,SUCCESS,,,,,4GB,,,,,"Get FREE INCOMING CALLS + 300 mins outgoing Min + 4GB Data when roaming abroad in Saudi, UAE & Iraq. Validity 40 days. T&C Apply. Call rates Rs 10/Min, Data rates 10/MB post the free quota.",Y,,,40,,,,,MH,,,,,,,,,,,,,,,,,,364.27,,,"Get FREE 300 Minutes Outgoing (Local + To India) and Incoming Calls + 4 GB Data when roaming in Saudi Arabia, UAE & Iraq. Pack valid for 40 days. T&C Apply",2023.73,40.0,59.7
1199,,false,1,,IR 1199,,,,,,,,2048,1,ETOPUP,"Get FREE 150 Minutes Outgoing (Local + To India) and Incoming Calls + 2 GB Data when roaming in Saudi Arabia, UAE & Iraq. Pack valid for 20 days. T&C Apply",,MH_0014_1199_MH_0014_1199,Roaming,,,1199,,"Get FREE INCOMING CALLS + 150 outgoing mins + 2GB Data when roaming abroad in Saudi, UAE & Iraq. Validity 20 days. T&C Apply. Call rates Rs 10/Min, Data rates 10/MB post the free quota.",20 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,20 Days,0,,,,N#N,Roaming,,,Y,MH_0014_1199,SUCCESS,,,,,2GB,,,,,"Get FREE INCOMING CALLS + 150 outgoing mins + 2GB Data when roaming abroad in Saudi, UAE & Iraq. Validity 20 days. T&C Apply. Call rates Rs 10/Min, Data rates 10/MB post the free quota.",Y,,,20,,,,,MH,,,,,,,,,,,,,,,,,,182.90,,,"Get FREE 150 Minutes Outgoing (Local + To India) and Incoming Calls + 2 GB Data when roaming in Saudi Arabia, UAE & Iraq. Pack valid for 20 days. T&C Apply",1016.10,20.0,59.95
295,,false,25,,IR 295,,,,,,,,0,1,ETOPUP,Get 40 Minutes outgoing (Local + To India) & Incoming calls when roaming in 104 countries. Valid for 3 days. T&C Apply.,,MH_0014_295_MH_0014_295,Roaming,,,295,,,3 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,3 Days,0,,,,N#N,Roaming,,,Y,MH_0014_295,SUCCESS,,,,,,,,,,"Get FREE 40 mins outgoing and incoming calls when roaming abroad 104 Countries. Validity 3 days. T&C Apply. To check the list of countries, Please visit My Vi App or website.",Y,,,3,,,,,MH,,,,,,,,,,,,,,,,,,45,,,,250.0,3.0,98.33333333333333
2998,,false,25,,IR 2998,,,,,,,,0,1,ETOPUP,Get FREE 200 Minutes Outgoing (Local + To India) and Incoming Calls + 5 GB Data when roaming abroad in 53 countries. Also get FREE 100 Minutes Outgoing (Local + To India) and Incoming Calls + 1 GB Data when roaming in other 51 countries. Pack valid for 365 days. T&C Apply,,MH_0014_2998_MH_0014_2998,Roaming,,,2998,,,30 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,30 Days,0,,,,N#N,Roaming,,,Y,MH_0014_2998,SUCCESS,,,,,,,,,,"200 OG + IC minutes (Local + call back home), 5 GB Data in 31 countries; Also get 100 OG + IC minutes (Local + call back home), 1GB Data in 73 countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 10/min; Data after your quota is over would be kept OFF. To check country specific benefits, please visit International Roaming section on Vi App.",Y,,,30,,,,,MH,,,,,,,,,,,,,,,,,,457.32,,,Get FREE 200 Minutes Outgoing (Local + To India) and Incoming Calls + 5 GB Data when roaming abroad in 53 countries. Also get FREE 100 Minutes Outgoing (Local + To India) and Incoming Calls + 1 GB Data when roaming in other 51 countries. Pack valid for 365 days. T&C Apply,2540.68,30.0,99.93333333333334
1495,,false,8,,IR 1495,,,,,,,,0,1,ETOPUP,Get FREE 300 Minutes Outgoing (Local + To India) and Incoming Calls + 1 GB Data when roaming abroad in 53 countries. Also get FREE 150 Minutes Outgoing (Local + To India) and Incoming Calls + 250 MB Data when roaming in other 51 countries. Pack valid for 14 days. T&C Apply,,MH_0014_1495_MH_0014_1495,Roaming,,,1495,,,14 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,14 Days,0,,,,N#N,Roaming,,,Y,MH_0014_1495,SUCCESS,,,,,,,,,,"Get FREE 300 minuntes outgoing and incoming calls & 1GB when roaming abroad in 31 countries. Also get FREE 150 minutes outgoing and incoming calls & 250 MB in 73 countries. Validity 14 days. T&C Apply. To check country specific benefits, please visit International Roaming section on Vi app.",Y,100022,,14,,,,,MH,,,,,,,,,,,,,,,,,,228.05,,,Get FREE 300 Minutes Outgoing (Local + To India) and Incoming Calls + 1 GB Data when roaming abroad in 53 countries. Also get FREE 150 Minutes Outgoing (Local + To India) and Incoming Calls + 250 MB Data when roaming in other 51 countries. Pack valid for 14 days. T&C Apply,1266.95,14.0,106.78571428571429
995,,false,7,,IR 995,,,,,,,,0,1,ETOPUP,Get FREE 150 Minutes Outgoing (Local + To India) and Incoming Calls + 500 MB Data when roaming abroad in 53 countries. Also get FREE 100 Minutes Outgoing (Local + To India) and Incoming Calls + 100 MB Data when roaming in other 51 countries. Pack valid for 7 days. T&C Apply,,MH_0014_995_MH_0014_995,Roaming,,,995,,,7 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,7 Days,0,,,,N#N,Roaming,,,Y,MH_0014_995,SUCCESS,,,,,,,,,,"Get FREE 150 minutes on outgoing and incoming calls & 500MB when roaming abroad in 31 Countries. Also get FREE 100 minutes outgoing and incoming & 100 MB in 73 Countries. Validity 7 days. T&C Apply. To check country specific benefits, please visit International Roaming section on Vi app.",Y,100021,,7,,,,,MH,,,,,,,,,,,,,,,,,,151.78,,,Get FREE 150 Minutes Outgoing (Local + To India) and Incoming Calls + 500 MB Data when roaming abroad in 53 countries. Also get FREE 100 Minutes Outgoing (Local + To India) and Incoming Calls + 100 MB Data when roaming in other 51 countries. Pack valid for 7 days. T&C Apply,843.22,7.0,142.14285714285714
755,,false,25,,IR 755,,,,,,,,0,1,ETOPUP,Get 1 GB Data while roaming abroad in 53 countries. Also get 500 MB Data when roaming abroad in other 51 countries. Pack valid for 5 Days. T&C Apply.,,MH_0014_755_MH_0014_755,Roaming,,,755,,,5 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,5 Days,0,,,,N#N,Roaming,,,Y,MH_0014_755,SUCCESS,,,,,,,,,,"Get 1 GB Data while roaming abroad in 31 countries; Also, Get 500 MB while roaming abroad in 73 countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 10/min; Data after your quota is over would be kept OFF. To check country specific benefits, please visit International Roaming section on Vi App.",Y,,,5,,,,,MH,,,,,,,,,,,,,,,,,,115.17,,,Get 1 GB Data while roaming abroad in 53 countries. Also get 500 MB Data when roaming abroad in other 51 countries. Pack valid for 5 Days. T&C Apply.,639.83,5.0,151.0
